,sales
125313,25782.838
500477,24807.324
689518,25782.838
105601,25519.475
168026,25519.475
632020,26494.988
456365,25782.838
706191,25782.838
219449,25782.838
125193,26991.875
258588,26494.988
676018,25782.838
593153,26494.988
156923,26494.988
252317,26494.988
477359,25782.838
491924,25519.475
170783,26494.988
663120,327.30405
570707,26494.988
158215,25519.475
496073,25519.475
73168,25782.838
217472,25782.838
234486,25782.838
566256,25782.838
135638,26494.988
675165,25782.838
496879,327.30405
509175,26494.988
540499,25782.838
141586,26494.988
701958,327.30405
504597,26494.988
590551,25782.838
346909,26494.988
668416,327.30405
631908,25519.475
373845,544.04193
514239,25782.838
169078,26494.988
165869,24807.324
528736,25782.838
458590,25782.838
577614,26494.988
37895,544.04193
396768,26494.988
101439,26494.988
439134,26494.988
297046,25782.838
181451,327.30405
181387,25782.838
594029,25782.838
354240,25782.838
216137,25519.475
118230,25782.838
226153,25782.838
569775,25782.838
413588,24807.324
460607,25782.838
540612,25782.838
169205,26494.988
577413,25519.475
226513,26494.988
259357,26494.988
156442,26494.988
655162,25782.838
418747,327.30405
516719,26494.988
660211,24807.324
690584,25519.475
677558,25782.838
178598,26494.988
489738,327.30405
145549,27.041248
322791,25782.838
188969,26494.988
453662,25782.838
402392,24807.324
649760,25782.838
533660,26494.988
535374,25782.838
423867,25782.838
596599,327.30405
60467,25782.838
578316,327.30405
182409,26494.988
541154,26494.988
104945,25782.838
682319,24807.324
332171,25519.475
166182,25782.838
106112,26494.988
628447,25782.838
349937,327.30405
298168,327.30405
105828,24807.324
632410,25782.838
369439,25782.838
350330,25519.475
626673,25782.838
669022,327.30405
321771,25782.838
206510,25782.838
568592,327.30405
525894,26494.988
122464,327.30405
19357,24807.324
154110,26494.988
4642,25782.838
411125,122.22734
554105,25782.838
388715,25782.838
196902,25782.838
124643,25519.475
502603,321.71573
414042,327.30405
663987,24807.324
657096,26494.988
568312,327.30405
294079,327.30405
157090,327.30405
602725,26494.988
463207,25782.838
191329,26494.988
279901,26494.988
377084,24807.324
353144,327.30405
680163,25782.838
276448,27.041248
533052,25782.838
23557,327.30405
659615,26494.988
591280,24807.324
50274,25782.838
200001,26494.988
410075,26494.988
290034,25519.475
434308,25782.838
95266,25519.475
607930,25782.838
267074,25782.838
16326,26494.988
46638,24807.324
324684,26494.988
132768,25519.475
510188,26494.988
343875,327.30405
293869,27.041248
319580,26494.988
533800,25782.838
703744,122.22734
120626,544.04193
62354,25519.475
626844,25782.838
543595,26494.988
443750,25782.838
75749,25782.838
17265,27.041248
669178,25782.838
125344,25782.838
532724,25782.838
598050,26494.988
472989,25782.838
436826,327.30405
491781,26494.988
449173,25782.838
237795,25782.838
273957,25782.838
439313,327.30405
206304,327.30405
242648,327.30405
130494,25782.838
675787,26991.875
520135,26494.988
73493,327.30405
644988,25782.838
503959,25782.838
287973,26494.988
120349,26494.988
701543,25782.838
282863,25782.838
349103,26494.988
466309,25782.838
413671,25782.838
312618,24807.324
387393,26494.988
508524,25782.838
115794,25782.838
431839,327.30405
306830,26494.988
411210,25782.838
42304,25782.838
248690,327.30405
179072,327.30405
670579,25782.838
298642,25782.838
280191,25782.838
14479,321.71573
644720,25782.838
445154,25782.838
21343,24807.324
347022,25782.838
422858,25782.838
487529,24807.324
32052,25782.838
215368,26494.988
374119,327.30405
112002,25782.838
167652,327.30405
67579,26494.988
517891,26494.988
282309,26494.988
554140,25782.838
140326,26494.988
479188,544.04193
556897,25782.838
594239,327.30405
296361,327.30405
263059,25782.838
463847,26494.988
205398,327.30405
410010,25782.838
145077,26494.988
166069,25519.475
665210,25782.838
441116,26494.988
277517,26494.988
573987,25782.838
660075,25782.838
265914,25782.838
47862,26494.988
247401,25782.838
420571,26494.988
197616,25782.838
489179,26494.988
338690,25782.838
136886,24807.324
478906,26494.988
510994,26494.988
364036,327.30405
557113,24807.324
529400,25519.475
512561,25519.475
32377,26494.988
315906,26494.988
555926,25782.838
326491,25782.838
320877,25782.838
633350,25782.838
630623,25782.838
574384,25782.838
9184,194.49442
278076,24807.324
432599,327.30405
70274,25782.838
34354,26494.988
492680,25782.838
202293,327.30405
463986,26494.988
347401,25519.475
369890,25782.838
701418,26494.988
374117,24807.324
154412,24807.324
202525,25782.838
140017,25782.838
704960,26494.988
146085,24807.324
207898,25782.838
501301,27.041248
570554,327.30405
6434,26494.988
322527,25782.838
84797,25519.475
340265,26494.988
237272,26494.988
540864,25782.838
664677,26494.988
362986,25782.838
66283,327.30405
268813,25782.838
27612,25519.475
440896,25782.838
138225,25519.475
21336,327.30405
401895,327.30405
355686,25782.838
516558,26494.988
77049,25782.838
130881,25782.838
439063,24807.324
106722,27.041248
696732,25782.838
102998,27.041248
390166,25782.838
167831,25782.838
358278,25782.838
112519,25782.838
39612,25782.838
394322,26494.988
427230,321.71573
607418,25782.838
353702,26494.988
496337,26494.988
99277,25782.838
693208,26494.988
113807,25782.838
332623,25782.838
182245,25782.838
105256,24807.324
596171,26494.988
360038,24807.324
640556,25782.838
635968,26494.988
230636,25782.838
257359,25519.475
333461,26494.988
551520,26494.988
166274,25782.838
158108,327.30405
265125,25782.838
519211,25782.838
596427,25782.838
337834,26494.988
683463,25519.475
538272,25782.838
294781,25782.838
56223,25782.838
156311,24807.324
479378,327.30405
375562,327.30405
266537,25782.838
295517,26494.988
595242,26494.988
524299,25782.838
258939,327.30405
550196,26494.988
516601,26494.988
582362,26494.988
617954,25782.838
187611,26494.988
262217,25782.838
291942,27.041248
642407,327.30405
621198,26494.988
310013,25782.838
455897,25782.838
607816,24807.324
439711,25782.838
180710,25782.838
530642,26494.988
232334,26494.988
176887,24807.324
482802,25519.475
228995,26494.988
540423,25782.838
245840,24807.324
81986,24807.324
689110,25782.838
344622,25782.838
253036,25782.838
141326,26494.988
214373,24807.324
352469,25519.475
98417,25782.838
54806,26494.988
453233,24807.324
412823,24807.324
307089,327.30405
453428,24807.324
60060,25782.838
157124,327.30405
222390,26494.988
298171,25782.838
239562,327.30405
87351,25519.475
236578,25782.838
384628,25782.838
686110,26494.988
492410,25782.838
401906,26494.988
218762,25782.838
294502,25782.838
589763,25782.838
159716,327.30405
652737,24807.324
312408,25782.838
386585,24807.324
215861,25782.838
427649,25782.838
263793,26494.988
420301,24807.324
561308,25782.838
161879,25782.838
88071,327.30405
667957,26494.988
461769,25782.838
189653,24807.324
101585,25782.838
96818,26494.988
180068,26494.988
146511,26494.988
106992,194.49442
86856,26494.988
282854,327.30405
130213,26494.988
128909,26494.988
253977,327.30405
290750,25519.475
167687,25782.838
22948,26494.988
146572,25782.838
278220,25782.838
193421,24807.324
675643,26494.988
349381,25782.838
600189,25519.475
456852,25782.838
180513,25782.838
625419,25782.838
38033,26494.988
545238,25782.838
23886,25782.838
385078,327.30405
401834,24807.324
232839,25519.475
160074,26494.988
74012,25782.838
365263,25519.475
615889,327.30405
63219,25782.838
2313,25782.838
375534,26494.988
360514,25782.838
617338,24807.324
634524,26494.988
482134,24807.324
141098,25782.838
525841,26494.988
561047,25782.838
542913,25782.838
568805,26494.988
176951,25782.838
635321,327.30405
510669,26494.988
658340,327.30405
363664,26494.988
458414,26494.988
362328,26494.988
573121,25782.838
100188,25782.838
644357,26494.988
388975,25782.838
392994,194.49442
470028,327.30405
204821,327.30405
469749,26494.988
388830,26494.988
356279,25782.838
409250,327.30405
400348,25519.475
216616,25782.838
8592,24807.324
673820,25782.838
349492,25782.838
593593,26494.988
588319,26494.988
116871,327.30405
408121,24807.324
340227,26494.988
560367,25782.838
415756,25782.838
299520,26494.988
633910,24807.324
271560,25782.838
352245,25782.838
543482,327.30405
618719,25782.838
300934,25782.838
429988,321.71573
157153,26494.988
441365,25782.838
226872,25782.838
243292,26494.988
648476,327.30405
344102,327.30405
688250,26494.988
234322,26494.988
528409,26494.988
375053,327.30405
192590,24807.324
217288,25782.838
97955,25782.838
143064,327.30405
534712,26494.988
529632,25782.838
125279,24807.324
300350,25782.838
227979,327.30405
582793,25782.838
126337,327.30405
700563,25782.838
662716,25519.475
257608,26494.988
620155,25782.838
99875,25519.475
288734,26494.988
298956,25782.838
344647,327.30405
207020,327.30405
84006,25782.838
113680,26494.988
270489,25782.838
393000,25782.838
447370,26494.988
447506,25782.838
84354,26494.988
111345,26494.988
157917,26494.988
150997,25782.838
366512,24807.324
339849,26494.988
484527,26494.988
538430,327.30405
407915,25782.838
44896,25519.475
475037,25782.838
143569,327.30405
485860,25782.838
27161,26494.988
607221,25782.838
98633,27.041248
651438,25782.838
581510,24807.324
547713,25519.475
453555,25782.838
659778,26494.988
649638,24807.324
665495,26494.988
165885,26494.988
164238,24807.324
245226,26494.988
661532,327.30405
220610,25782.838
521539,25782.838
606218,25782.838
122900,327.30405
115686,26494.988
648358,26494.988
398979,26494.988
128601,327.30405
610571,25782.838
532207,25782.838
195598,24807.324
169608,25782.838
538624,25782.838
199034,25782.838
414117,327.30405
37442,25782.838
277888,327.30405
277760,327.30405
526764,26494.988
244591,26494.988
538705,25782.838
428256,25519.475
508515,25782.838
418807,327.30405
281167,26494.988
258954,194.49442
448216,26494.988
399748,25782.838
73329,25782.838
260442,24807.324
297131,327.30405
494720,327.30405
540045,26494.988
216384,25782.838
207314,25519.475
82183,26494.988
187216,25519.475
486514,25519.475
36423,327.30405
359459,327.30405
77870,441.066
250,25782.838
345260,327.30405
690315,327.30405
446973,26494.988
516826,25782.838
270278,26494.988
148834,25519.475
279398,26494.988
666497,26494.988
529785,25782.838
459394,25782.838
528933,25782.838
323048,25519.475
414092,25782.838
141991,25782.838
631079,327.30405
47841,26494.988
484652,25782.838
198169,27.041248
481520,327.30405
476230,327.30405
29841,327.30405
436495,25782.838
624439,327.30405
79946,24807.324
166591,25782.838
592588,544.04193
91910,26494.988
125750,327.30405
702878,25519.475
614418,24807.324
98995,26494.988
171600,26494.988
359196,327.30405
172505,27.041248
334203,25519.475
107682,26494.988
492190,544.04193
172134,24807.324
502789,24807.324
202923,25782.838
452090,26494.988
270901,26494.988
436108,25519.475
448423,25782.838
528932,327.30405
619848,25782.838
137544,26494.988
637789,25782.838
421616,327.30405
510257,327.30405
147550,25782.838
121442,25782.838
516740,25782.838
705268,544.04193
483993,25782.838
442069,25782.838
158928,26494.988
446002,327.30405
118396,26494.988
12785,327.30405
69653,25782.838
297582,25782.838
499799,25519.475
203085,327.30405
202531,26494.988
62159,26494.988
500868,24807.324
583172,25782.838
21634,26494.988
157167,26494.988
469980,25782.838
51620,327.30405
46784,25782.838
250441,25782.838
273143,26494.988
204577,327.30405
166412,25782.838
634794,25519.475
709380,25782.838
325485,26494.988
579603,25782.838
327400,25782.838
663820,327.30405
35159,26494.988
352458,26494.988
469981,26494.988
49358,327.30405
617192,25782.838
237227,25782.838
556590,327.30405
330483,24807.324
658894,26494.988
680752,26494.988
654592,327.30405
662382,24807.324
464443,26494.988
418360,26494.988
29485,25782.838
440774,26494.988
666582,26494.988
102784,327.30405
523750,26494.988
1451,25519.475
222224,25782.838
411950,25782.838
307260,25782.838
207938,25519.475
646056,26494.988
128922,24807.324
352750,25782.838
508486,25782.838
596192,25782.838
205275,24807.324
595919,327.30405
422498,27.041248
363870,26494.988
43321,26494.988
7913,25782.838
333355,26494.988
408191,25782.838
110510,25782.838
561205,25519.475
45018,24807.324
116349,327.30405
514258,327.30405
127090,25519.475
111390,25782.838
143648,26494.988
187956,327.30405
647163,327.30405
684470,25782.838
234094,24807.324
364879,25782.838
622546,25782.838
212618,25782.838
320846,26494.988
656958,25782.838
488877,327.30405
210440,26494.988
237078,26494.988
372244,327.30405
605468,26494.988
223681,25782.838
37329,327.30405
164496,25782.838
152168,327.30405
655680,25782.838
439558,26494.988
477604,25519.475
162351,25782.838
128192,26494.988
269344,25782.838
124927,25782.838
458004,327.30405
142035,25782.838
607986,25782.838
651522,25782.838
112308,24807.324
173504,25782.838
699529,25782.838
610932,25782.838
694485,26494.988
262809,24807.324
339054,26494.988
363850,25782.838
259128,25782.838
391584,25782.838
591062,24807.324
301394,25782.838
181009,25782.838
666771,26494.988
572822,327.30405
523449,25782.838
642586,26494.988
247916,25782.838
285947,194.49442
272358,25519.475
601713,26494.988
142125,25519.475
417370,25782.838
375785,26494.988
631433,26494.988
390631,544.04193
363205,26494.988
610707,25782.838
246586,321.71573
295357,25519.475
87522,25519.475
77525,327.30405
686489,24807.324
26329,26494.988
505819,26494.988
174272,26494.988
410166,25782.838
422876,26494.988
670320,25519.475
606843,25782.838
242276,26494.988
694653,26494.988
490418,25782.838
142826,26494.988
485788,27.041248
572889,26494.988
694740,26494.988
257440,24807.324
451084,25782.838
161411,26494.988
46174,25782.838
38696,26494.988
345415,26494.988
74424,25782.838
86488,25782.838
6480,25782.838
655180,26494.988
449629,327.30405
472519,24807.324
549051,327.30405
232360,25782.838
540677,327.30405
205722,25782.838
683468,26494.988
152312,25782.838
495922,26494.988
376150,327.30405
557237,327.30405
549014,327.30405
711428,25782.838
448636,26494.988
547143,24807.324
413355,25782.838
121881,25782.838
278315,327.30405
297659,25782.838
47548,25782.838
415379,25782.838
69676,26494.988
226728,25782.838
73451,327.30405
300493,25782.838
142631,327.30405
27895,25782.838
634430,327.30405
47214,24807.324
568508,26494.988
374824,25519.475
28527,26494.988
594925,25782.838
644653,25519.475
298064,25782.838
409485,26494.988
45877,25782.838
528620,25782.838
10871,24807.324
354178,25782.838
47395,25782.838
281899,327.30405
19317,26494.988
440661,25782.838
381524,26494.988
322927,25519.475
592613,327.30405
468245,327.30405
459489,26494.988
106629,25519.475
706850,25782.838
383071,25782.838
221747,25519.475
526885,25782.838
519111,26494.988
354455,327.30405
280758,25782.838
399001,25782.838
385892,26494.988
513098,26494.988
432243,26494.988
351959,24807.324
175071,25782.838
67735,327.30405
228283,25782.838
271220,24807.324
649564,25782.838
330387,327.30405
694945,25782.838
184352,26494.988
125243,25782.838
226136,26494.988
197087,321.71573
359575,26494.988
138332,25782.838
173246,24807.324
159628,26494.988
629627,327.30405
199720,24807.324
281545,327.30405
438544,25782.838
62866,321.71573
33093,26494.988
482640,25782.838
83613,26494.988
72633,26494.988
171205,327.30405
687604,25782.838
533073,25519.475
506286,25782.838
188403,25519.475
107046,26494.988
159358,25782.838
9147,26494.988
585711,26494.988
690830,25782.838
558854,327.30405
70522,26494.988
283103,26494.988
486980,544.04193
531259,26494.988
120049,25782.838
124540,25782.838
359082,27.041248
621224,25782.838
568719,25782.838
291623,25782.838
230130,25782.838
355748,25782.838
195416,25782.838
407350,26494.988
684688,25782.838
299168,25519.475
85816,26494.988
2511,24807.324
615556,25782.838
41099,25519.475
633627,25782.838
20786,26494.988
123354,25782.838
